description,average,standard_deviation,individual_results,min,max,type,id
Quantidade de pessoas por sexo na base de dados?,1278.94951171875,32.05662171885926,"[1350.079833984375, 1253.768310546875, 1327.235595703125, 1261.064697265625, 1272.073486328125, 1252.449462890625, 1282.14599609375, 1248.217041015625, 1278.5732421875, 1263.887451171875]",1248.217041015625,1350.079833984375,ccb,ccb11
Valor total da média familiar e total de pessoas por municipio,68.2741943359375,6.165000518721848,"[78.012939453125, 62.143310546875, 65.010498046875, 74.9912109375, 64.14208984375, 62.298095703125, 78.979736328125, 63.9208984375, 66.796630859375, 66.446533203125]",62.143310546875,78.979736328125,ccb,ccb12
Quantidade de pessoas agrupadas por nível de escolaridade,46.1082275390625,2.5183079008531375,"[46.196533203125, 43.39501953125, 45.09912109375, 43.86279296875, 49.434326171875, 43.249267578125, 47.3427734375, 47.2666015625, 51.033203125, 44.20263671875]",43.249267578125,51.033203125,ccb,ccb13
Pergunta 5: Quais são os tipos de materiais de piso mais comuns nas famílias?,15.1085205078125,2.1241927864701893,"[19.2177734375, 13.420166015625, 13.86474609375, 14.17138671875, 14.489013671875, 13.247314453125, 19.143798828125, 14.184326171875, 15.566650390625, 13.780029296875]",13.247314453125,19.2177734375,ccb,ccb14
Agrupe a quantidade de pessoas pelas diferentes cores de pele.,27.9325927734375,1.5429553355346095,"[27.650634765625, 27.7333984375, 31.7431640625, 29.761474609375, 27.53662109375, 27.134765625, 27.14794921875, 26.249267578125, 26.70458984375, 27.6640625]",26.249267578125,31.7431640625,ccb,ccb15
Quantos idosos existem em cada família no estado da Bahia?,90.6822998046875,15.978230483995587,"[136.005126953125, 82.07373046875, 82.264892578125, 82.094482421875, 86.352783203125, 100.239013671875, 84.953125, 81.868408203125, 83.81591796875, 87.155517578125]",81.868408203125,136.005126953125,cci,cci16
Qtd de pessoas por Município e cor/raça,514.490087890625,30.71104993859288,"[548.673583984375, 479.406982421875, 483.005615234375, 532.37255859375, 484.150634765625, 528.941162109375, 493.689697265625, 494.95654296875, 524.585205078125, 575.118896484375]",479.406982421875,575.118896484375,cci,cci17
Qual é a média de pessoas por família em cada município?,53.0718994140625,1.0378469384029496,"[55.452392578125, 52.299072265625, 52.661376953125, 54.465576171875, 52.4384765625, 53.3125, 52.491943359375, 52.685302734375, 53.044921875, 51.867431640625]",51.867431640625,55.452392578125,cci,cci18
"Quantidade de famílias com casas com menos de 3 cômodos agrupados por estado, regiao e municipio:",429.8302978515625,74.8063791258811,"[397.593994140625, 651.693115234375, 393.943359375, 398.419677734375, 399.107421875, 411.54248046875, 417.528564453125, 431.70654296875, 400.85498046875, 395.912841796875]",393.943359375,651.693115234375,cci,cci19
"Quantidade de pessoas por idade, sexo e função que recebem remunerção equivalente a salário mínimo ou inferior",227.636328125,6.237726730514567,"[234.481201171875, 220.260986328125, 233.662841796875, 225.5263671875, 227.04833984375, 235.42529296875, 222.643310546875, 218.26806640625, 235.278564453125, 223.768310546875]",218.26806640625,235.42529296875,cci,cci20
Em que municípios moram as 5 pessoas mais velhas entrevistadas?,199.924755859375,10.337051268620653,"[188.341552734375, 204.293212890625, 186.97265625, 205.063720703125, 212.81201171875, 194.406005859375, 216.305908203125, 191.626953125, 190.035400390625, 209.39013671875]",186.97265625,216.305908203125,cci,cci21
"Quantidade de famílias com casas com menos de 3 cômodos agrupados por estado, regiao e municipio:",88.6302734375,3.710209261783993,"[97.66259765625, 85.5966796875, 85.261962890625, 91.77880859375, 84.93896484375, 89.899658203125, 87.381103515625, 86.060791015625, 89.88720703125, 87.8349609375]",84.93896484375,97.66259765625,cci,cci22
Quantas mulheres concluíram o ensino fundamental?,49.03037109375,2.546579929413403,"[47.9658203125, 52.36767578125, 53.430419921875, 51.918212890625, 49.8388671875, 46.6748046875, 47.72314453125, 47.936279296875, 46.3310546875, 46.117431640625]",46.117431640625,53.430419921875,cci,cci23
"Quantas famílias existem em cada município, agrupadas por água canalizada ?",885.8060302734375,28.577301261974764,"[954.486572265625, 864.7255859375, 891.171630859375, 858.4306640625, 851.787353515625, 877.07958984375, 874.81640625, 879.81103515625, 891.603271484375, 914.148193359375]",851.787353515625,954.486572265625,cci,cci24
Qual a media de pessoas por familia por municipio?,64.3327880859375,24.86292060307607,"[50.556396484375, 46.97119140625, 46.3525390625, 47.534912109375, 56.708984375, 46.0478515625, 49.677978515625, 79.364501953125, 104.122314453125, 115.9912109375]",46.0478515625,115.9912109375,cci,cci25
Qual o curso mais elevado que as pessoas que não tiveram trabalho remunerado nos últimos 12 meses frequentaram?,153.6457275390625,18.215716321571975,"[205.15966796875, 157.151123046875, 152.042724609375, 155.200927734375, 151.09814453125, 147.513916015625, 146.543212890625, 143.43212890625, 135.382568359375, 142.932861328125]",135.382568359375,205.15966796875,cci,cci26
Quais são os cinco municípios com a maior população e quantas famílias vivem em cada um?,50.5265625,2.561360528719716,"[52.372314453125, 55.59814453125, 48.25830078125, 48.8583984375, 49.934326171875, 49.695068359375, 48.146240234375, 48.841552734375, 54.596435546875, 48.96484375]",48.146240234375,55.59814453125,cci,cci27
Quantas famílias com mais de 3 pessoas têm acesso a água canalizada em seus domicílios?,42.795947265625,2.998016627255419,"[43.42724609375, 41.068115234375, 41.668212890625, 39.65380859375, 44.81298828125, 44.8544921875, 49.18798828125, 39.408935546875, 44.512451171875, 39.365234375]",39.365234375,49.18798828125,cci,cci28
Quantas pessoas do sexo feminino moram em casas com água canalizada?,93.101806640625,4.852967774693124,"[94.234375, 93.42138671875, 85.621826171875, 90.600830078125, 86.378662109375, 97.84814453125, 98.6181640625, 92.969970703125, 90.15625, 101.16845703125]",85.621826171875,101.16845703125,cci,cci29
"Qual a quantidade de pessoas do sexo masculino e feminino, respectivamente, em Salvador?",13.4927734375,0.8535671415865469,"[15.792724609375, 12.909912109375, 13.2529296875, 13.06884765625, 13.91259765625, 13.249755859375, 12.96240234375, 12.858154296875, 13.958984375, 12.96142578125]",12.858154296875,15.792724609375,cci,cci30
Quais são as três famílias com a maior renda média em cada município?,256.3052734375,12.726253479167545,"[252.691650390625, 249.949951171875, 249.701171875, 261.888916015625, 292.118896484375, 248.1474609375, 253.86865234375, 248.28369140625, 248.072021484375, 258.330322265625]",248.072021484375,292.118896484375,cca,cca31
Liste os nomes dos 10 municípios pela maior remuneração de trabalho para pessoas entre 25 e 35 anos.,201.944970703125,8.160039520670516,"[206.523681640625, 201.2060546875, 205.45703125, 194.335693359375, 206.32568359375, 194.999267578125, 205.856689453125, 187.984130859375, 218.716064453125, 198.04541015625]",187.984130859375,218.716064453125,cca,cca32
Pergunta 1: Quais são os municípios na Região Nordeste com a menor média de idade entre as pessoas?,116.9467529296875,11.375572130177739,"[138.555419921875, 125.885986328125, 105.336669921875, 110.24658203125, 103.57958984375, 102.469970703125, 126.84375, 124.981201171875, 118.433837890625, 113.134521484375]",102.469970703125,138.555419921875,cca,cca33
"Qual a proporção de pessoas que utilizam abastecimento de água por poço ou nascente para todos os outros tipos e população total, além disso, e qual o tipo que predomina nas áreas urbanas?",1224.17900390625,16.380871581953926,"[1240.954345703125, 1213.3857421875, 1242.42919921875, 1220.5068359375, 1210.52392578125, 1211.30029296875, 1211.38232421875, 1259.93505859375, 1215.825439453125, 1215.546875]",1210.52392578125,1259.93505859375,cca,cca34
Lista dos 30 município com o maior número de pessoas que nunca estudaram e têm 18 anos ou mais ordenados por quantidade:,134.2648681640625,5.375479326887813,"[142.71484375, 130.590576171875, 128.64892578125, 133.769775390625, 142.810546875, 132.2392578125, 140.603759765625, 132.955078125, 128.422607421875, 129.893310546875]",128.422607421875,142.810546875,cca,cca35
1 - Liste os nomes dos municípios onde a maioria dos residentes é do sexo feminino.,213.022607421875,5.889618298544073,"[207.802978515625, 223.54150390625, 224.02001953125, 208.900146484375, 209.6484375, 211.334716796875, 213.02294921875, 209.572998046875, 215.561767578125, 206.820556640625]",206.820556640625,224.02001953125,cca,cca36
RETORNA SEPARADAMENTE HOMENS E MULHERES QUE A FAMILIA TEM UMA REDA MÉDIA ACIMA DE 500 REAIS,418.86826171875,12.242240077078069,"[412.37158203125, 421.8935546875, 408.289794921875, 421.705078125, 407.575439453125, 411.896728515625, 447.8486328125, 413.868408203125, 433.263916015625, 409.969482421875]",407.575439453125,447.8486328125,cca,cca37
"Em quais estados os principais ganhos de renda dos membros vêm de doações e excedem R$ 20.000, e qual é o total de renda de doação nesses estados?",91.359716796875,9.169622615980773,"[91.963623046875, 102.725830078125, 85.55810546875, 86.525634765625, 84.3779296875, 91.37890625, 86.3134765625, 85.41015625, 85.416015625, 113.927490234375]",84.3779296875,113.927490234375,cca,cca38
Faixa etária com mais pessoas em cada município.,642.2279296875,128.99876990679945,"[589.458984375, 566.672607421875, 621.67822265625, 1025.021484375, 604.28857421875, 629.88525390625, 622.608154296875, 589.691650390625, 584.28857421875, 588.685791015625]",566.672607421875,1025.021484375,cca,cca39
"Qual a Renda média familiar, salário, idade e escolaridade das pessoas que são maiores do que 25 anos e ainda frequentam a escola ou nunca frequentaram?",326.6758056640625,8.390236908765623,"[322.347900390625, 334.270263671875, 329.694091796875, 317.19091796875, 320.09765625, 324.166259765625, 318.901123046875, 346.747314453125, 329.464111328125, 323.87841796875]",317.19091796875,346.747314453125,cca,cca40
Qual a média de pessoas que possuem coleta de lixo por região?,113.9069091796875,5.466817706342002,"[119.254638671875, 107.608154296875, 108.097412109375, 111.287109375, 115.2470703125, 122.63916015625, 120.20654296875, 116.47265625, 105.967041015625, 112.289306640625]",105.967041015625,122.63916015625,cca,cca41
Qual a média de renda das pessoas da familia por genero em cada estado?,244.3399658203125,12.770026602229121,"[244.01806640625, 252.16552734375, 276.2294921875, 246.586669921875, 232.053955078125, 227.6318359375, 238.00390625, 244.486083984375, 235.806884765625, 246.417236328125]",227.6318359375,276.2294921875,cca,cca42
# Qual o curso mais elevado que as pessoas que não tiveram trabalho remunerado nos últimos 12 meses frequentaram? (ordenado por qauntidade de pessoas sem trabalho remunerado),143.3122802734375,6.186894510920299,"[140.017822265625, 148.47119140625, 154.859619140625, 142.322021484375, 144.523681640625, 134.061279296875, 144.821533203125, 146.637451171875, 132.867431640625, 144.540771484375]",132.867431640625,154.859619140625,cca,cca43
Quais são os três municípios com o maior número de pessoas trabalhando e a média de renda das famílias nesses municípios?,2690.6202392578125,25.247886895822084,"[2742.290771484375, 2699.364013671875, 2690.8173828125, 2665.703857421875, 2648.327392578125, 2678.815673828125, 2680.042724609375, 2716.068603515625, 2679.863525390625, 2704.908447265625]",2648.327392578125,2742.290771484375,cca,cca44
"Pergunta 2: Qual é a renda média por família, considerando apenas as famílias com mais de 2 pessoas?",90.215869140625,2.1415354214120685,"[91.244873046875, 86.7265625, 93.063720703125, 89.60498046875, 87.62353515625, 93.2578125, 90.6669921875, 87.802490234375, 91.647705078125, 90.52001953125]",86.7265625,93.2578125,cca,cca45
